-1.481330190207109281e-03,-6.786181580632948129e-02
-1.735299918080894987e-03,-8.717266316449588659e-02
-1.748656225462187457e-03,-8.818011761804542270e-02
-1.723494164636475137e-03,-8.628416949786818502e-02
-1.705285058850056950e-03,-8.491280016922025942e-02
-1.669178488383773638e-03,-8.220778959604108094e-02
-1.552244072453357699e-03,-7.341282892108164093e-02
-1.438985172027561297e-03,-6.471161867546701418e-02
-1.432446949908820419e-03,-6.426940340083393821e-02
-1.426425397375638733e-03,-6.386632790862718789e-02
-1.592843913570129088e-03,-7.503234866867394826e-02
-1.586127393585847834e-03,-7.455933336868746097e-02
-1.594338345060491297e-03,-7.513733625141426342e-02
-1.551106162371370051e-03,-7.209422915841692814e-02
-1.522567370870960956e-03,-7.008048580181303056e-02
-1.502181965793527403e-03,-6.863008799418543471e-02
-1.425864516006294545e-03,-6.331795759113456601e-02
-1.381350261670734932e-03,-6.021664728630795466e-02
-1.411607902082368709e-03,-6.228173076909387235e-02
-1.521210085380078712e-03,-6.986892829699076213e-02
-1.548703374481796066e-03,-7.177140036244307464e-02
-1.544427431606539046e-03,-7.147558092670612540e-02
-1.268615383110845412e-03,-5.235757151842455881e-02
5.746368346667019705e-03,-1.842472246725422591e-02
7.330150788825416652e-02,5.321277252516400796e-02
8.601488293320638800e-02,6.888301943757071943e-02
8.949903282820827199e-02,7.314276426293081501e-02
8.918377502588065164e-02,7.275847322438021292e-02
8.866438740470768132e-02,7.211640700851532082e-02
8.417181264182804767e-02,6.665132107514891435e-02
7.958453698484739547e-02,6.091332598265374737e-02
7.859116964151996454e-02,5.976932310877192817e-02
7.342004055541218044e-02,5.298149244414915304e-02
8.334186978827630432e-02,6.456477251182096699e-02
8.346514725369044707e-02,6.470737425368230933e-02
7.827698134565681809e-02,5.863520230266578565e-02
7.314582731374570657e-02,5.256161629137540148e-02
7.302447651016844010e-02,5.243017674407154244e-02
7.580575708801938484e-02,5.553145221477753107e-02
7.696263551739086772e-02,5.682188433220095730e-02
7.661516899427359140e-02,5.643582893908743320e-02
7.490624978895545072e-02,5.454663769697276621e-02
3.414648975849924467e-02,6.596612367761119262e-03
4.415715628884215455e-02,1.003244531912888225e-02
4.454319157235946819e-02,1.016420284640127090e-02
4.362882533223100961e-02,9.852509396859150323e-03
4.217692005342370959e-02,9.360861972747080637e-03
3.706097233988566580e-02,7.546321910879560078e-03
3.808824260841322390e-02,7.865298864579610763e-03
3.807907910405835400e-02,7.862462038309033646e-03
3.059231429156561086e-02,-1.947811568481881174e-03
3.071158157594830462e-02,-1.959201564421027535e-03
3.288946067922549066e-02,-2.176693828553680470e-03
3.244829984482903301e-02,-2.132938270168451868e-03
3.102983026591563803e-02,-1.991968481953823415e-03
3.108506403210576502e-02,-1.997270954647215220e-03
